userId,username,role,csvExists,dbExists,identityMatch,roleMatch,statusMatch,departmentMatch,academicMatch,overallStatus
AGRI2025A020,agri2025a020,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A021,agri2025a021,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A022,agri2025a022,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A023,agri2025a023,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A024,agri2025a024,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A025,agri2025a025,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A026,agri2025a026,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A027,agri2025a027,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A028,agri2025a028,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A029,agri2025a029,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2025A030,agri2025a030,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A001,agri2024a001,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A002,agri2024a002,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A003,agri2024a003,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A004,agri2024a004,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A005,agri2024a005,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A006,agri2024a006,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A007,agri2024a007,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A008,agri2024a008,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A009,agri2024a009,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A010,agri2024a010,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A011,agri2024a011,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A012,agri2024a012,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A013,agri2024a013,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A014,agri2024a014,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A015,agri2024a015,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A016,agri2024a016,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A017,agri2024a017,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A018,agri2024a018,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A019,agri2024a019,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A020,agri2024a020,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A021,agri2024a021,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A022,agri2024a022,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A023,agri2024a023,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A024,agri2024a024,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A025,agri2024a025,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A026,agri2024a026,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A027,agri2024a027,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A028,agri2024a028,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A029,agri2024a029,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2024A030,agri2024a030,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A001,agri2023a001,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A002,agri2023a002,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A003,agri2023a003,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A004,agri2023a004,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A005,agri2023a005,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A006,agri2023a006,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A007,agri2023a007,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A008,agri2023a008,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A009,agri2023a009,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A010,agri2023a010,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A011,agri2023a011,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A012,agri2023a012,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A013,agri2023a013,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A014,agri2023a014,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A015,agri2023a015,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A016,agri2023a016,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A017,agri2023a017,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A018,agri2023a018,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A019,agri2023a019,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A020,agri2023a020,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A021,agri2023a021,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A022,agri2023a022,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A023,agri2023a023,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A024,agri2023a024,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A025,agri2023a025,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A026,agri2023a026,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A027,agri2023a027,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A028,agri2023a028,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A029,agri2023a029,STUDENT,true,true,true,true,true,true,true,PASS
AGRI2023A030,agri2023a030,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A001,aids2026a001,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A002,aids2026a002,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A003,aids2026a003,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A004,aids2026a004,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A005,aids2026a005,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A006,aids2026a006,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A007,aids2026a007,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A008,aids2026a008,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A009,aids2026a009,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A010,aids2026a010,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A011,aids2026a011,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A012,aids2026a012,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A013,aids2026a013,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A014,aids2026a014,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A015,aids2026a015,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A016,aids2026a016,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A017,aids2026a017,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A018,aids2026a018,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A019,aids2026a019,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A020,aids2026a020,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A021,aids2026a021,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A022,aids2026a022,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A023,aids2026a023,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A024,aids2026a024,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A025,aids2026a025,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A026,aids2026a026,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A027,aids2026a027,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A028,aids2026a028,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A029,aids2026a029,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2026A030,aids2026a030,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A001,aids2025a001,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A002,aids2025a002,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A003,aids2025a003,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A004,aids2025a004,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A005,aids2025a005,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A006,aids2025a006,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A007,aids2025a007,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A008,aids2025a008,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A009,aids2025a009,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A010,aids2025a010,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A011,aids2025a011,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A012,aids2025a012,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A013,aids2025a013,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A014,aids2025a014,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A015,aids2025a015,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A016,aids2025a016,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A017,aids2025a017,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A018,aids2025a018,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A019,aids2025a019,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A020,aids2025a020,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A021,aids2025a021,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A022,aids2025a022,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A023,aids2025a023,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A024,aids2025a024,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A025,aids2025a025,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A026,aids2025a026,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A027,aids2025a027,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A028,aids2025a028,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A029,aids2025a029,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2025A030,aids2025a030,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A001,aids2024a001,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A002,aids2024a002,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A003,aids2024a003,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A004,aids2024a004,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A005,aids2024a005,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A006,aids2024a006,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A007,aids2024a007,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A008,aids2024a008,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A009,aids2024a009,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A010,aids2024a010,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A011,aids2024a011,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A012,aids2024a012,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A013,aids2024a013,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A014,aids2024a014,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A015,aids2024a015,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A016,aids2024a016,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A017,aids2024a017,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A018,aids2024a018,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A019,aids2024a019,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A020,aids2024a020,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A021,aids2024a021,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A022,aids2024a022,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A023,aids2024a023,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A024,aids2024a024,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A025,aids2024a025,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A026,aids2024a026,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A027,aids2024a027,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A028,aids2024a028,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A029,aids2024a029,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2024A030,aids2024a030,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A001,aids2023a001,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A002,aids2023a002,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A003,aids2023a003,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A004,aids2023a004,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A005,aids2023a005,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A006,aids2023a006,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A007,aids2023a007,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A008,aids2023a008,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A009,aids2023a009,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A010,aids2023a010,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A011,aids2023a011,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A012,aids2023a012,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A013,aids2023a013,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A014,aids2023a014,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A015,aids2023a015,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A016,aids2023a016,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A017,aids2023a017,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A018,aids2023a018,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A019,aids2023a019,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A020,aids2023a020,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A021,aids2023a021,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A022,aids2023a022,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A023,aids2023a023,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A024,aids2023a024,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A025,aids2023a025,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A026,aids2023a026,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A027,aids2023a027,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A028,aids2023a028,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A029,aids2023a029,STUDENT,true,true,true,true,true,true,true,PASS
AIDS2023A030,aids2023a030,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A001,bt2026a001,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A002,bt2026a002,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A003,bt2026a003,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A004,bt2026a004,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A005,bt2026a005,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A006,bt2026a006,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A007,bt2026a007,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A008,bt2026a008,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A009,bt2026a009,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A010,bt2026a010,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A011,bt2026a011,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A012,bt2026a012,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A013,bt2026a013,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A014,bt2026a014,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A015,bt2026a015,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A016,bt2026a016,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A017,bt2026a017,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A018,bt2026a018,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A019,bt2026a019,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A020,bt2026a020,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A021,bt2026a021,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A022,bt2026a022,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A023,bt2026a023,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A024,bt2026a024,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A025,bt2026a025,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A026,bt2026a026,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A027,bt2026a027,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A028,bt2026a028,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A029,bt2026a029,STUDENT,true,true,true,true,true,true,true,PASS
BT2026A030,bt2026a030,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A001,bt2025a001,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A002,bt2025a002,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A003,bt2025a003,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A004,bt2025a004,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A005,bt2025a005,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A006,bt2025a006,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A007,bt2025a007,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A008,bt2025a008,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A009,bt2025a009,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A010,bt2025a010,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A011,bt2025a011,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A012,bt2025a012,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A013,bt2025a013,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A014,bt2025a014,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A015,bt2025a015,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A016,bt2025a016,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A017,bt2025a017,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A018,bt2025a018,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A019,bt2025a019,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A020,bt2025a020,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A021,bt2025a021,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A022,bt2025a022,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A023,bt2025a023,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A024,bt2025a024,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A025,bt2025a025,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A026,bt2025a026,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A027,bt2025a027,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A028,bt2025a028,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A029,bt2025a029,STUDENT,true,true,true,true,true,true,true,PASS
BT2025A030,bt2025a030,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A001,bt2024a001,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A002,bt2024a002,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A003,bt2024a003,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A004,bt2024a004,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A005,bt2024a005,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A006,bt2024a006,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A007,bt2024a007,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A008,bt2024a008,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A009,bt2024a009,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A010,bt2024a010,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A011,bt2024a011,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A012,bt2024a012,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A013,bt2024a013,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A014,bt2024a014,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A015,bt2024a015,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A016,bt2024a016,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A017,bt2024a017,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A018,bt2024a018,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A019,bt2024a019,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A020,bt2024a020,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A021,bt2024a021,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A022,bt2024a022,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A023,bt2024a023,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A024,bt2024a024,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A025,bt2024a025,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A026,bt2024a026,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A027,bt2024a027,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A028,bt2024a028,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A029,bt2024a029,STUDENT,true,true,true,true,true,true,true,PASS
BT2024A030,bt2024a030,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A001,bt2023a001,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A002,bt2023a002,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A003,bt2023a003,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A004,bt2023a004,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A005,bt2023a005,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A006,bt2023a006,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A007,bt2023a007,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A008,bt2023a008,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A009,bt2023a009,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A010,bt2023a010,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A011,bt2023a011,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A012,bt2023a012,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A013,bt2023a013,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A014,bt2023a014,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A015,bt2023a015,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A016,bt2023a016,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A017,bt2023a017,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A018,bt2023a018,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A019,bt2023a019,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A020,bt2023a020,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A021,bt2023a021,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A022,bt2023a022,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A023,bt2023a023,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A024,bt2023a024,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A025,bt2023a025,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A026,bt2023a026,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A027,bt2023a027,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A028,bt2023a028,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A029,bt2023a029,STUDENT,true,true,true,true,true,true,true,PASS
BT2023A030,bt2023a030,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A001,it2026a001,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A002,it2026a002,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A003,it2026a003,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A004,it2026a004,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A005,it2026a005,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A006,it2026a006,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A007,it2026a007,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A008,it2026a008,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A009,it2026a009,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A010,it2026a010,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A011,it2026a011,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A012,it2026a012,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A013,it2026a013,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A014,it2026a014,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A015,it2026a015,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A016,it2026a016,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A017,it2026a017,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A018,it2026a018,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A019,it2026a019,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A020,it2026a020,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A021,it2026a021,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A022,it2026a022,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A023,it2026a023,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A024,it2026a024,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A025,it2026a025,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A026,it2026a026,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A027,it2026a027,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A028,it2026a028,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A029,it2026a029,STUDENT,true,true,true,true,true,true,true,PASS
IT2026A030,it2026a030,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A001,it2025a001,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A002,it2025a002,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A003,it2025a003,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A004,it2025a004,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A005,it2025a005,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A006,it2025a006,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A007,it2025a007,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A008,it2025a008,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A009,it2025a009,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A010,it2025a010,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A011,it2025a011,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A012,it2025a012,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A013,it2025a013,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A014,it2025a014,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A015,it2025a015,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A016,it2025a016,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A017,it2025a017,STUDENT,true,true,true,true,true,true,true,PASS
